Date,Open,High,Low,Close,Adj Close,Volume,Nombre
20/12/18,9,9,9,9,9,47989,Grupo_Famsa
21/12/18,8.8,8.99,8.6,8.63,8.63,12853,Grupo_Famsa
24/12/18,8.8,9.1,8.8,9.1,9.1,4757,Grupo_Famsa
26/12/18,8.87,8.87,8.87,8.87,8.87,387,Grupo_Famsa
27/12/18,9,9,8.62,8.71,8.71,32370,Grupo_Famsa
28/12/18,9.1,9.16,8.6,9.15,9.15,20526,Grupo_Famsa
31/12/18,8.88,9.3,8.88,9.3,9.3,36704,Grupo_Famsa
02/01/19,9.05,9.1,8.8,9.04,9.04,52991,Grupo_Famsa
03/01/19,9.1,9.1,9.09,9.09,9.09,1534,Grupo_Famsa
04/01/19,9.12,9.3,8.91,8.91,8.91,12592,Grupo_Famsa
07/01/19,8.91,8.92,8.6,8.7,8.7,8327,Grupo_Famsa
08/01/19,8.94,8.98,8.46,8.47,8.47,83148,Grupo_Famsa
09/01/19,8.38,8.54,8.2,8.35,8.35,70154,Grupo_Famsa
10/01/19,8.4,8.59,8.33,8.35,8.35,19295,Grupo_Famsa
11/01/19,8.3,8.34,8.22,8.22,8.22,2673,Grupo_Famsa
14/01/19,8.47,8.47,8.35,8.35,8.35,2359,Grupo_Famsa
15/01/19,8.23,8.35,8.18,8.35,8.35,11191,Grupo_Famsa
16/01/19,8.16,8.16,8.1,8.13,8.13,37037,Grupo_Famsa
17/01/19,8.29,8.29,7.9,8.05,8.05,98639,Grupo_Famsa
18/01/19,8.07,8.3,8.07,8.27,8.27,20377,Grupo_Famsa
21/01/19,8.13,8.27,8.1,8.27,8.27,13341,Grupo_Famsa
22/01/19,8.27,8.27,8.01,8.11,8.11,48169,Grupo_Famsa
23/01/19,8.11,8.11,8.1,8.1,8.1,1210,Grupo_Famsa
24/01/19,8,8,8,8,8,1830,Grupo_Famsa
25/01/19,8,8.05,7.7,8,8,36020,Grupo_Famsa
28/01/19,8,8.2,8,8.2,8.2,21480,Grupo_Famsa
29/01/19,8.01,8.2,7.88,8.1,8.1,129007,Grupo_Famsa
30/01/19,8.09,8.35,8.09,8.3,8.3,29210,Grupo_Famsa
31/01/19,8.3,8.7,8.15,8.64,8.64,130972,Grupo_Famsa
01/02/19,8.54,8.62,8.36,8.57,8.57,26227,Grupo_Famsa
05/02/19,8.33,8.54,8.33,8.4,8.4,2070,Grupo_Famsa
06/02/19,8.56,8.56,8.24,8.28,8.28,10115,Grupo_Famsa
07/02/19,8.29,8.42,8.1,8.21,8.21,79524,Grupo_Famsa
08/02/19,8.5,8.5,8.01,8.16,8.16,15328,Grupo_Famsa
11/02/19,8.22,8.3,7.96,7.97,7.97,18208,Grupo_Famsa
12/02/19,8,8.02,7.9,7.91,7.91,30373,Grupo_Famsa
13/02/19,7.99,8,7.9,7.9,7.9,13996,Grupo_Famsa
14/02/19,7.9,7.9,7.8,7.82,7.82,94009,Grupo_Famsa
15/02/19,7.77,8.05,7.77,7.87,7.87,64643,Grupo_Famsa
18/02/19,8.08,8.09,8.04,8.04,8.04,701,Grupo_Famsa
19/02/19,7.92,8.05,7.84,7.99,7.99,15445,Grupo_Famsa
20/02/19,8.1,8.1,8.1,8.1,8.1,151,Grupo_Famsa
21/02/19,8.21,8.21,7.87,7.98,7.98,92826,Grupo_Famsa
22/02/19,8,8,7.8,7.83,7.83,124244,Grupo_Famsa
25/02/19,7.83,7.98,7.83,7.85,7.85,25868,Grupo_Famsa
26/02/19,7.86,8.14,7.86,8,8,120760,Grupo_Famsa
27/02/19,8.01,8.01,7.77,7.8,7.8,79926,Grupo_Famsa
28/02/19,7.8,7.8,7.7,7.7,7.7,51472,Grupo_Famsa
01/03/19,7.71,7.71,7.59,7.59,7.59,3859,Grupo_Famsa
04/03/19,7.6,7.6,7.28,7.29,7.29,21414,Grupo_Famsa
05/03/19,7.3,7.38,7,7,7,59178,Grupo_Famsa
06/03/19,7,7.05,6.9,7.02,7.02,129515,Grupo_Famsa
07/03/19,6.85,7,6.67,6.86,6.86,47021,Grupo_Famsa
08/03/19,6.88,6.88,6.7,6.83,6.83,22292,Grupo_Famsa
11/03/19,6.92,6.92,6.65,6.65,6.65,8117,Grupo_Famsa
12/03/19,6.65,6.65,6.49,6.55,6.55,69375,Grupo_Famsa
13/03/19,6.63,6.69,6.54,6.55,6.55,19903,Grupo_Famsa
14/03/19,6.5,6.5,6.38,6.38,6.38,15488,Grupo_Famsa
15/03/19,6.4,6.62,6.4,6.58,6.58,8977,Grupo_Famsa
19/03/19,6.6,6.61,6.6,6.6,6.6,795,Grupo_Famsa
20/03/19,6.7,6.7,6.5,6.57,6.57,5976,Grupo_Famsa
21/03/19,6.66,6.66,6.59,6.59,6.59,14794,Grupo_Famsa
22/03/19,6.5,6.59,6.4,6.55,6.55,134041,Grupo_Famsa
25/03/19,6.4,6.53,6.35,6.39,6.39,158293,Grupo_Famsa
26/03/19,6.43,6.44,6.42,6.42,6.42,12435,Grupo_Famsa
27/03/19,6.4,6.69,6.1,6.67,6.67,65205,Grupo_Famsa
28/03/19,6.75,6.75,6.75,6.75,6.75,100,Grupo_Famsa
29/03/19,7,7,6.65,6.81,6.81,321250,Grupo_Famsa
01/04/19,6.7,6.78,6.55,6.65,6.65,12379,Grupo_Famsa
02/04/19,6.6,6.6,6.6,6.6,6.6,3388,Grupo_Famsa
03/04/19,6.6,6.6,6.36,6.4,6.4,108331,Grupo_Famsa
04/04/19,6.4,6.4,6,6.36,6.36,97026,Grupo_Famsa
05/04/19,6.37,6.37,6.06,6.31,6.31,196384,Grupo_Famsa
08/04/19,6.39,6.39,6.3,6.3,6.3,51673,Grupo_Famsa
09/04/19,6.3,6.3,6,6.15,6.15,65303,Grupo_Famsa
10/04/19,6.16,6.16,6.01,6.12,6.12,25583,Grupo_Famsa
11/04/19,6.14,6.15,5.99,6,6,43570,Grupo_Famsa
12/04/19,6.15,6.18,5.87,6.11,6.11,90506,Grupo_Famsa
15/04/19,6.29,6.4,6.02,6.22,6.22,40136,Grupo_Famsa
16/04/19,6.16,6.36,6.15,6.31,6.31,6603,Grupo_Famsa
17/04/19,6.23,6.23,5.97,6.12,6.12,104368,Grupo_Famsa
22/04/19,6.15,6.19,6.02,6.17,6.17,59178,Grupo_Famsa
23/04/19,6.17,6.17,6.17,6.17,6.17,0,Grupo_Famsa
24/04/19,6.09,6.1,5.88,5.97,5.97,48447,Grupo_Famsa
25/04/19,5.97,6,5.85,5.92,5.92,359518,Grupo_Famsa
26/04/19,5.95,6.2,5.93,6.1,6.1,31125,Grupo_Famsa
29/04/19,6.15,6.32,6.01,6.29,6.29,166923,Grupo_Famsa
30/04/19,6.19,6.5,6,6.5,6.5,113955,Grupo_Famsa
02/05/19,6.73,6.73,6.1,6.34,6.34,92161,Grupo_Famsa
03/05/19,6.15,6.24,6.15,6.24,6.24,14002,Grupo_Famsa
06/05/19,6.12,6.13,6.12,6.13,6.13,3243,Grupo_Famsa
07/05/19,6.1,6.15,5.83,5.93,5.93,194878,Grupo_Famsa
08/05/19,6.03,6.04,5.95,5.96,5.96,117728,Grupo_Famsa
09/05/19,5.96,6.1,5.91,5.93,5.93,430884,Grupo_Famsa
10/05/19,5.81,6.05,5.81,5.91,5.91,62852,Grupo_Famsa
13/05/19,5.9,5.95,5.78,5.85,5.85,71142,Grupo_Famsa
14/05/19,5.91,5.91,5.9,5.9,5.9,79232,Grupo_Famsa
15/05/19,5.9,5.95,5.7,5.85,5.85,63571,Grupo_Famsa
16/05/19,5.9,6.1,5.85,6.1,6.1,36956,Grupo_Famsa
17/05/19,6.06,6.1,5.85,5.99,5.99,64284,Grupo_Famsa
20/05/19,5.85,6.04,5.85,6.01,6.01,36533,Grupo_Famsa
21/05/19,5.96,6.01,5.85,5.92,5.92,85066,Grupo_Famsa
22/05/19,6.01,6.01,5.95,5.95,5.95,2882,Grupo_Famsa
23/05/19,5.98,5.99,5.95,5.95,5.95,5500,Grupo_Famsa
24/05/19,5.81,5.81,5.8,5.81,5.81,65451,Grupo_Famsa
27/05/19,5.71,5.8,5.65,5.7,5.7,124149,Grupo_Famsa
28/05/19,5.77,5.77,5.61,5.65,5.65,218751,Grupo_Famsa
29/05/19,5.64,5.71,5.64,5.7,5.7,46754,Grupo_Famsa
30/05/19,5.75,5.8,5.62,5.8,5.8,54394,Grupo_Famsa
31/05/19,5.71,5.74,5.66,5.7,5.7,276433,Grupo_Famsa
03/06/19,5.63,5.64,5.62,5.63,5.63,50348,Grupo_Famsa
04/06/19,5.64,5.78,5.64,5.65,5.65,3111,Grupo_Famsa
05/06/19,5.64,5.7,5.54,5.6,5.6,66739,Grupo_Famsa
06/06/19,5.62,5.62,5.25,5.4,5.4,95530,Grupo_Famsa
07/06/19,5.46,5.82,5.41,5.5,5.5,23351,Grupo_Famsa
10/06/19,5.67,5.83,5.5,5.51,5.51,61104,Grupo_Famsa
11/06/19,5.68,5.68,5.5,5.52,5.52,72031,Grupo_Famsa
12/06/19,5.66,5.66,5.52,5.52,5.52,9232,Grupo_Famsa
13/06/19,5.54,5.54,5.49,5.51,5.51,7616,Grupo_Famsa
14/06/19,5.51,5.61,5.51,5.61,5.61,693151,Grupo_Famsa
17/06/19,5.65,5.73,5.65,5.73,5.73,287542,Grupo_Famsa
18/06/19,5.75,5.9,5.75,5.9,5.9,77107,Grupo_Famsa
19/06/19,5.96,5.96,5.69,5.7,5.7,837187,Grupo_Famsa
20/06/19,5.78,5.83,5.7,5.7,5.7,4482,Grupo_Famsa
21/06/19,5.66,5.69,5.5,5.67,5.67,52131,Grupo_Famsa
24/06/19,5.5,5.72,5.5,5.72,5.72,8332,Grupo_Famsa
25/06/19,5.72,5.8,5.56,5.8,5.8,28137,Grupo_Famsa
26/06/19,5.69,6,5.67,5.92,5.92,84112,Grupo_Famsa
27/06/19,5.92,6.03,5.81,5.92,5.92,47249,Grupo_Famsa
28/06/19,5.79,6.15,5.79,6.09,6.09,98103,Grupo_Famsa
01/07/19,6.03,6.05,5.95,6.03,6.03,46537,Grupo_Famsa
02/07/19,6.03,6.03,6.03,6.03,6.03,0,Grupo_Famsa
03/07/19,5.9,5.96,5.73,5.89,5.89,44903,Grupo_Famsa
04/07/19,5.71,5.81,5.71,5.81,5.81,38251,Grupo_Famsa
05/07/19,5.81,5.81,5.81,5.81,5.81,0,Grupo_Famsa
08/07/19,5.9,5.9,5.77,5.77,5.77,1736,Grupo_Famsa
09/07/19,5.73,5.73,5.69,5.69,5.69,5674,Grupo_Famsa
10/07/19,5.69,5.7,5.69,5.69,5.69,2143,Grupo_Famsa
11/07/19,5.78,5.78,5.71,5.75,5.75,3348,Grupo_Famsa
12/07/19,5.8,5.8,5.59,5.59,5.59,629,Grupo_Famsa
15/07/19,5.72,5.74,5.72,5.73,5.73,277,Grupo_Famsa
16/07/19,5.89,5.89,5.81,5.81,5.81,138412,Grupo_Famsa
17/07/19,5.67,5.67,5.52,5.58,5.58,33742,Grupo_Famsa
18/07/19,5.56,5.56,5.51,5.51,5.51,5687,Grupo_Famsa
19/07/19,5.51,5.57,5.51,5.52,5.52,47895,Grupo_Famsa
22/07/19,5.68,5.76,5.25,5.46,5.46,29599,Grupo_Famsa
23/07/19,5.5,5.63,5.48,5.48,5.48,1439,Grupo_Famsa
24/07/19,5.56,5.9,5.21,5.25,5.25,87893,Grupo_Famsa
25/07/19,5.31,5.5,5.31,5.43,5.43,9036,Grupo_Famsa
26/07/19,5.49,5.6,5.19,5.55,5.55,14483,Grupo_Famsa
29/07/19,5.58,5.62,5.42,5.59,5.59,7359,Grupo_Famsa
30/07/19,5.58,5.81,5.29,5.75,5.75,39227,Grupo_Famsa
31/07/19,5.58,6.18,5.37,5.97,5.97,84004,Grupo_Famsa
01/08/19,5.8,5.8,5.51,5.69,5.69,21921,Grupo_Famsa
02/08/19,5.7,5.7,5.47,5.49,5.49,12640,Grupo_Famsa
05/08/19,5.34,5.34,5.34,5.34,5.34,233,Grupo_Famsa
06/08/19,5.31,5.65,5.3,5.64,5.64,5200,Grupo_Famsa
07/08/19,5.66,5.66,5.37,5.4,5.4,20354,Grupo_Famsa
08/08/19,5.38,5.4,5.38,5.4,5.4,4211,Grupo_Famsa
09/08/19,5.41,5.42,5.3,5.35,5.35,4286,Grupo_Famsa
12/08/19,5.34,5.47,5.32,5.32,5.32,1129,Grupo_Famsa
13/08/19,5.23,5.23,5.19,5.23,5.23,61832,Grupo_Famsa
14/08/19,5.2,5.2,5.14,5.14,5.14,226859,Grupo_Famsa
15/08/19,5.1,5.14,4.89,4.98,4.98,92574,Grupo_Famsa
16/08/19,4.95,4.96,4.9,4.95,4.95,130724,Grupo_Famsa
19/08/19,5.08,5.11,4.86,4.92,4.92,82293,Grupo_Famsa
20/08/19,4.97,5.09,4.94,5.04,5.04,2012,Grupo_Famsa
21/08/19,5.05,5.05,5.05,5.05,5.05,160,Grupo_Famsa
22/08/19,5.06,5.09,5,5.09,5.09,50964,Grupo_Famsa
23/08/19,5.09,5.09,5.09,5.09,5.09,0,Grupo_Famsa
26/08/19,5.09,5.09,5.09,5.09,5.09,0,Grupo_Famsa
27/08/19,5.04,5.04,4.98,4.98,4.98,4391,Grupo_Famsa
28/08/19,4.95,4.95,4.89,4.89,4.89,107642,Grupo_Famsa
29/08/19,4.9,5.3,4.79,5.28,5.28,146682,Grupo_Famsa
30/08/19,5.28,5.58,5.07,5.39,5.39,99627,Grupo_Famsa
02/09/19,5.2,5.34,5.2,5.34,5.34,2167,Grupo_Famsa
03/09/19,5.2,5.43,5.2,5.41,5.41,30271,Grupo_Famsa
04/09/19,5.42,5.43,5.2,5.39,5.39,1378,Grupo_Famsa
05/09/19,5.29,5.29,5.2,5.2,5.2,50147,Grupo_Famsa
06/09/19,5.19,5.19,5.05,5.06,5.06,42851,Grupo_Famsa
09/09/19,5.08,5.08,4.98,5.01,5.01,57771,Grupo_Famsa
10/09/19,5.01,5.01,4.97,5,5,5513,Grupo_Famsa
11/09/19,5,5,4.75,4.93,4.93,74427,Grupo_Famsa
12/09/19,4.99,4.99,4.84,4.91,4.91,18181,Grupo_Famsa
13/09/19,4.9,5.05,4.78,4.96,4.96,31766,Grupo_Famsa
17/09/19,4.81,4.99,4.81,4.86,4.86,21336,Grupo_Famsa
18/09/19,4.99,4.99,4.86,4.89,4.89,14806,Grupo_Famsa
19/09/19,4.89,4.99,4.82,4.88,4.88,14326,Grupo_Famsa
20/09/19,4.82,4.88,4.73,4.75,4.75,171263,Grupo_Famsa
23/09/19,4.88,4.88,4.78,4.84,4.84,372830,Grupo_Famsa
24/09/19,4.78,4.89,4.76,4.89,4.89,105346,Grupo_Famsa
25/09/19,4.89,4.94,4.8,4.9,4.9,151875,Grupo_Famsa
26/09/19,4.9,5,4.85,5,5,300775,Grupo_Famsa
27/09/19,5,5.26,4.79,5.24,5.24,121751,Grupo_Famsa
30/09/19,5.24,5.43,4.9,5.41,5.41,296446,Grupo_Famsa
01/10/19,5.22,5.31,5.15,5.22,5.22,7440,Grupo_Famsa
02/10/19,5.19,5.25,5.17,5.17,5.17,7290,Grupo_Famsa
03/10/19,5.15,5.15,5.01,5.01,5.01,14486,Grupo_Famsa
04/10/19,5.01,5.01,5.01,5.01,5.01,0,Grupo_Famsa
07/10/19,4.97,5.17,4.95,4.96,4.96,1719,Grupo_Famsa
08/10/19,5.06,5.06,4.9,4.91,4.91,4913,Grupo_Famsa
09/10/19,5.02,5.02,4.87,4.97,4.97,2024,Grupo_Famsa
10/10/19,4.91,4.96,4.9,4.91,4.91,49262,Grupo_Famsa
11/10/19,4.94,4.94,4.9,4.9,4.9,31170,Grupo_Famsa
14/10/19,4.9,4.93,4.88,4.89,4.89,6850,Grupo_Famsa
15/10/19,4.88,4.9,4.88,4.89,4.89,1697,Grupo_Famsa
16/10/19,4.88,4.88,4.8,4.81,4.81,3253,Grupo_Famsa
17/10/19,4.89,4.89,4.77,4.78,4.78,108830,Grupo_Famsa
18/10/19,4.78,4.79,4.76,4.77,4.77,1810,Grupo_Famsa
21/10/19,4.89,4.89,4.73,4.74,4.74,43047,Grupo_Famsa
22/10/19,4.73,4.76,4.67,4.68,4.68,129920,Grupo_Famsa
23/10/19,4.82,4.83,4.74,4.75,4.75,1253,Grupo_Famsa
24/10/19,4.7,4.77,4.7,4.77,4.77,644,Grupo_Famsa
25/10/19,4.79,4.8,4.75,4.75,4.75,9505,Grupo_Famsa
28/10/19,4.75,4.95,4.75,4.95,4.95,1080,Grupo_Famsa
29/10/19,4.96,4.96,4.77,4.77,4.77,2040,Grupo_Famsa
30/10/19,4.91,5.25,4.79,5.23,5.23,13116,Grupo_Famsa
31/10/19,4.97,5.41,4.96,5.41,5.41,108210,Grupo_Famsa
01/11/19,5.22,5.23,5.22,5.23,5.23,1170,Grupo_Famsa
04/11/19,5.07,5.12,5.02,5.07,5.07,9093,Grupo_Famsa
05/11/19,5.02,5.02,4.97,4.97,4.97,10427,Grupo_Famsa
06/11/19,4.97,4.97,4.97,4.97,4.97,0,Grupo_Famsa
07/11/19,5.03,5.03,5.03,5.03,5.03,6000,Grupo_Famsa
08/11/19,4.95,4.95,4.95,4.95,4.95,1103,Grupo_Famsa
11/11/19,4.9,4.96,4.71,4.94,4.94,16964,Grupo_Famsa
12/11/19,4.76,4.76,4.71,4.74,4.74,20042,Grupo_Famsa
13/11/19,4.86,4.86,4.22,4.71,4.71,100225,Grupo_Famsa
14/11/19,4.65,4.69,4.65,4.69,4.69,2567,Grupo_Famsa
15/11/19,4.65,4.68,4.65,4.65,4.65,50054,Grupo_Famsa
19/11/19,4.66,4.66,4.66,4.66,4.66,26843,Grupo_Famsa
20/11/19,4.66,4.68,4.62,4.62,4.62,24969,Grupo_Famsa
21/11/19,4.61,4.61,4.56,4.61,4.61,100563,Grupo_Famsa
22/11/19,4.62,4.62,4.52,4.58,4.58,88963,Grupo_Famsa
25/11/19,4.52,4.59,4.52,4.55,4.55,20886,Grupo_Famsa
26/11/19,4.57,4.62,4.4,4.55,4.55,2074503,Grupo_Famsa
27/11/19,4.55,4.78,4.47,4.7,4.7,465418,Grupo_Famsa
28/11/19,4.58,5,4.58,4.97,4.97,2315290,Grupo_Famsa
29/11/19,4.98,5.2,4.64,5.2,5.2,46528,Grupo_Famsa
02/12/19,5.19,5.19,4.88,4.89,4.89,23628,Grupo_Famsa
03/12/19,4.83,4.83,4.66,4.66,4.66,6896,Grupo_Famsa
04/12/19,4.66,4.66,4.66,4.66,4.66,0,Grupo_Famsa
05/12/19,4.67,4.67,4.63,4.63,4.63,11025,Grupo_Famsa
06/12/19,4.62,4.69,4.57,4.69,4.69,1212,Grupo_Famsa
09/12/19,4.55,4.55,4.55,4.55,4.55,562,Grupo_Famsa
10/12/19,4.56,4.56,4.39,4.39,4.39,53823,Grupo_Famsa
11/12/19,4.4,4.4,4.01,4.2,4.2,192605,Grupo_Famsa
13/12/19,4.25,4.37,4.21,4.36,4.36,83537,Grupo_Famsa
16/12/19,4.14,4.28,4.11,4.26,4.26,2058,Grupo_Famsa
17/12/19,4.26,4.26,4.1,4.11,4.11,180525,Grupo_Famsa
18/12/19,4.13,4.13,4.08,4.1,4.1,202034,Grupo_Famsa
19/12/19,4.07,4.07,4.03,4.04,4.04,64250,Grupo_Famsa
20/12/19,4.14,4.14,4.02,4.04,4.04,182323,Grupo_Famsa
23/12/19,4.12,4.14,4.1,4.14,4.14,119995,Grupo_Famsa
24/12/19,4.14,4.24,4.14,4.24,4.24,23751,Grupo_Famsa
26/12/19,4.27,4.27,4.24,4.24,4.24,5525,Grupo_Famsa
27/12/19,4.24,4.3,4.24,4.3,4.3,2081,Grupo_Famsa
30/12/19,4.17,4.24,4,4.22,4.22,59257,Grupo_Famsa
31/12/19,4.22,4.22,4.22,4.22,4.22,0,Grupo_Famsa
02/01/20,4.59,4.59,4.4,4.41,4.41,1904,Grupo_Famsa
03/01/20,4.45,4.45,4.38,4.38,4.38,701,Grupo_Famsa
06/01/20,4.27,4.27,4.23,4.265,4.265,6232,Grupo_Famsa
07/01/20,4.37,4.45,4.32,4.44,4.44,3408,Grupo_Famsa
08/01/20,4.25,4.34,4.25,4.3,4.3,11829,Grupo_Famsa
09/01/20,4.31,4.43,4.25,4.295,4.295,16679,Grupo_Famsa
